Longitude,Latitude,datetime,UHI Index,geometry,building_count_100m,total_building_area_100m,building_count_500m,total_building_area_500m,building_count_1000m,total_building_area_1000m
-73.91034,40.82517333,24-07-2021 15:21,1.000958546,POINT (591884.6085716246 4519921.184330796),10,20200.389594823475,228,286573.7953711105,856,947645.8733833965
-73.91042,40.82502833,24-07-2021 15:21,1.005285975,POINT (591878.0626607465 4519905.004134294),9,17843.096857144643,226,276631.2408773312,856,955506.9103842399
-73.910475,40.82492167,24-07-2021 15:21,1.00744969,POINT (591873.5719529769 4519893.106242383),9,17843.096857144643,225,277046.1899427521,853,953093.128019663
-73.91050667,40.824865,24-07-2021 15:21,1.01177712,POINT (591870.9795636915 4519886.782155519),9,17843.096857144643,225,278209.64904225594,856,962645.9906547085
-73.91053667,40.82480667,24-07-2021 15:21,1.01177712,POINT (591868.5302852772 4519880.27554544),9,17843.096857144643,226,279235.0023083493,858,966100.0794361585
-73.91056167,40.82474833,24-07-2021 15:21,1.009613405,POINT (591866.5026468581 4519873.773067941),11,20607.473173059283,225,279060.8475458736,855,961200.6335055208
-73.91057333,40.82465333,24-07-2021 15:21,1.009733611,POINT (591865.6505091554 4519863.214983791),7,15042.020814556301,225,283429.4514527187,855,965624.1700569815
-73.910555,40.82461833,24-07-2021 15:21,1.009733611,POINT (591867.2445122318 4519859.348882953),7,15042.020814556301,223,281759.29329832626,858,971042.2686367888
-73.91052167,40.82459167,24-07-2021 15:21,1.009733611,POINT (591870.0919020339 4519856.424323639),6,14010.721013753997,222,280984.09311026207,859,973111.7380441118
-73.910475,40.82457333,24-07-2021 15:21,1.009733611,POINT (591874.0527248845 4519854.437346703),6,14010.721013753997,219,277324.7759356999,862,975680.6873660621
-73.910415,40.82456167,24-07-2021 15:21,1.011897326,POINT (591879.128400607 4519853.205888603),7,14288.342602875513,221,278154.86539492593,864,981824.8947592869
-73.91035,40.82455,24-07-2021 15:21,1.011897326,POINT (591884.6257239013 4519851.978566607),7,14288.342602875513,222,277820.0171229316,860,972792.3050457201
-73.91028333,40.82453333,24-07-2021 15:21,1.016224756,POINT (591890.270776322 4519850.197954576),7,14288.342602875513,221,277614.2715862052,862,975211.4671158914
-73.91009167,40.82447333,24-07-2021 15:21,1.018388471,POINT (591906.5156171971 4519843.73840614),8,17941.046009766244,220,270462.8380292127,859,965404.4876189701
-73.91002833,40.82445167,24-07-2021 15:21,1.018388471,POINT (591911.8867641691 4519841.400382765),8,17941.046009766244,218,269442.69830539374,861,967300.9964915995
-73.90973667,40.82435833,24-07-2021 15:21,1.029207045,POINT (591936.6103503228 4519831.344748454),7,17742.14781288288,220,271336.16136487713,860,947534.4810777012
-73.909655,40.82433,24-07-2021 15:21,1.03137076,POINT (591943.5364368011 4519828.285548274),9,22987.492021635473,217,267077.58399393474,863,955006.1773438319
-73.90952667,40.82428,24-07-2021 15:21,1.027043331,POINT (591954.4271479103 4519822.8697494585),9,22209.585792784077,217,265124.1469544317,863,948288.967302987
-73.90948333,40.824265,24-07-2021 15:21,1.027043331,POINT (591958.1025902651 4519821.250092947),8,21931.964203662563,218,266817.96855857765,861,948489.1724689433
-73.90931,40.82416667,24-07-2021 15:21,1.024879616,POINT (591972.8548046455 4519810.516476389),8,21931.964203662563,220,261395.36897470182,864,945224.8498662235
-73.90926667,40.82414833,24-07-2021 15:21,1.024879616,POINT (591976.5340289237 4519808.526048167),7,21472.02833017451,219,258779.88717859163,864,946008.0144096538
-73.90915167,40.824105,24-07-2021 15:21,1.024879616,POINT (591986.291498702 4519803.836735053),8,21947.063499449323,218,259968.01852045648,870,943853.0187806784
-73.909085,40.824085,24-07-2021 15:21,1.024879616,POINT (591991.9412159524 4519801.68653964),9,22986.840531641683,218,259968.01852045648,873,946531.7051135567
-73.90902167,40.824065,24-07-2021 15:21,1.024879616,POINT (591997.309284354 4519799.5328420745),9,22986.840531641683,217,257567.219708775,876,947410.2207830629
-73.91085667,40.822155,24-07-2021 15:21,0.996871529,POINT (591845.2043480314 4519585.580791935),12,19108.95753472619,239,277032.7883021074,847,1034018.8124302175
-73.91094,40.82201333,24-07-2021 15:21,1.003362673,POINT (591838.3726127346 4519569.766815329),11,16572.585266463917,243,279963.2227204298,842,1027979.847974881
-73.91098667,40.821935,24-07-2021 15:21,1.001319165,POINT (591834.5450025261 4519561.022572371),10,15083.079243348795,245,280636.5121319507,839,1027822.4345630984
-73.91103333,40.82185833,24-07-2021 15:21,1.001319165,POINT (591830.7159363995 4519552.462617084),11,15650.061833408081,247,281533.20109260496,831,1021724.8568969789
-73.91108167,40.82178167,24-07-2021 15:21,1.00348288,POINT (591826.7451730225 4519543.902013777),11,15650.061833408081,251,284258.955869738,826,1022733.9365032595
-73.91112333,40.82170833,24-07-2021 15:21,1.00348288,POINT (591823.3331453025 4519535.716961958),11,15650.061833408081,256,282895.8574234853,836,1030562.1134761538
-73.91115167,40.82164333,24-07-2021 15:21,1.001319165,POINT (591821.0328836305 4519528.471683091),12,16493.873901739953,255,281065.5854795493,834,1027314.9834590354
-73.91119667,40.82154,24-07-2021 15:21,1.00348288,POINT (591817.3805405487 4519516.953975156),13,17088.610933769134,254,266749.707383202,834,1036894.1112702034
-73.91121167,40.82149333,24-07-2021 15:21,1.00348288,POINT (591816.1799526429 4519511.75746969),13,17292.439990676154,257,265614.5959411388,833,1035273.8491759815
-73.91122833,40.82144833,24-07-2021 15:21,1.005646594,POINT (591814.8370714113 4519506.744610348),12,15255.980534705974,259,266441.8065755253,833,1035532.7771474683
-73.91124833,40.82140833,24-07-2021 15:22,1.005646594,POINT (591813.2056292243 4519502.283297064),11,13850.161519964462,262,268226.2033998932,836,1038156.8989624487
-73.911265,40.82137333,24-07-2021 15:22,1.005646594,POINT (591811.8481098602 4519498.380517841),11,13850.161519964462,264,270094.55463850446,840,1042662.0482184488
-73.911345,40.821265,24-07-2021 15:22,1.007810309,POINT (591805.2510614807 4519486.271104836),10,14229.678151431674,266,270626.9870508793,831,1020587.9517068818
-73.91139333,40.82119833,24-07-2021 15:22,1.005646594,POINT (591801.267298204 4519478.8195074275),11,14771.807473664236,267,269998.50734356797,832,1022095.6214951698
-73.91144833,40.82111667,24-07-2021 15:22,1.005646594,POINT (591796.7417096066 4519469.696901008),13,15959.619669426465,269,277030.5611401043,833,1035227.2035499682
-73.91150333,40.82102667,24-07-2021 15:22,1.009974024,POINT (591792.2276084161 4519459.648482741),13,15959.619669426465,270,278735.6597559449,835,1037911.2506634749
-73.911605,40.82083833,24-07-2021 15:22,1.009974024,POINT (591783.9133435328 4519438.634564812),14,14152.393557159796,267,279855.9397993205,831,1035792.2387390422
-73.911665,40.82074667,24-07-2021 15:22,1.009974024,POINT (591778.9798367793 4519428.396644233),12,12260.895026974817,264,278980.3349918307,832,1033752.3608014405
-73.91172833,40.82065833,24-07-2021 15:22,1.009974024,POINT (591773.7609160092 4519418.523789951),12,12260.895026974817,258,271090.1774319029,831,1025009.6539421757
-73.91178833,40.82057167,24-07-2021 15:22,1.009974024,POINT (591768.820488824 4519408.840921792),13,13085.32119757072,256,270065.5283950448,828,1020373.8782096617
-73.91184333,40.820485,24-07-2021 15:22,1.009974024,POINT (591764.3017197549 4519399.162182642),13,23657.7752208704,254,269825.32203097636,827,1014697.7575269921
-73.91194667,40.82031833,24-07-2021 15:22,1.012137739,POINT (591755.8166017736 4519380.552116409),13,26179.58967435803,258,275185.2522584207,831,1027302.4445857519
-73.91198833,40.82023833,24-07-2021 15:22,1.012137739,POINT (591752.4135919494 4519371.627782228),12,24948.193670139724,257,272992.8921774093,827,1028508.5538625058
-73.91202167,40.82016667,24-07-2021 15:22,1.009974024,POINT (591749.7007220833 4519363.637974959),11,23618.37443190473,257,273759.42930225714,825,1019946.6370904885
-73.91205167,40.82010167,24-07-2021 15:22,1.009974024,POINT (591747.2603371941 4519356.390985179),11,23618.37443190473,256,273251.6461069928,824,1021151.043386829
-73.91207833,40.82004167,24-07-2021 15:22,1.016465169,POINT (591745.0947264099 4519349.702537694),11,24770.5113859317,255,268837.9261408153,823,1041687.0155244654
-73.912095,40.81999167,24-07-2021 15:22,1.016465169,POINT (591743.7578099939 4519344.134638528),10,24451.702953550317,255,268302.87909476005,822,1042302.8072760848
-73.91211167,40.81994667,24-07-2021 15:22,1.016465169,POINT (591742.4140015404 4519339.1217844905),10,24451.702953550317,255,267036.0820567663,817,1037213.2048976232
-73.91212667,40.81991667,24-07-2021 15:22,1.016465169,POINT (591741.1903567662 4519335.775813347),10,24451.702953550317,256,270184.76354358357,814,1037762.7146536551
-73.91214833,40.81985167,24-07-2021 15:22,1.022956314,POINT (591739.4532850198 4519328.5375572005),11,24757.683845550902,252,267762.60615682445,810,1036791.3072795662
-73.91215,40.81981333,24-07-2021 15:22,1.022956314,POINT (591739.3652794444 4519324.279725583),11,24757.683845550902,252,267762.60615682445,811,1039650.1041722153
-73.91213833,40.81977833,24-07-2021 15:22,1.020792599,POINT (591740.3976661123 4519320.406628173),11,24757.683845550902,253,268105.9927420904,810,1039428.2211886266
-73.9121,40.81975,24-07-2021 15:22,1.020792599,POINT (591743.6691665626 4519317.301869043),10,23933.257674955,254,270445.58149407513,809,1031775.4925396704
-73.91203833,40.81972833,24-07-2021 15:22,1.016465169,POINT (591748.8998126029 4519314.960865325),10,23933.257674955,251,267650.41564065876,810,1033339.4714620553
-73.91197333,40.81970833,24-07-2021 15:22,1.016465169,POINT (591754.4089878537 4519312.808736599),10,23933.257674955,253,271835.3825814481,810,1027613.1757906085
-73.91191,40.81968833,24-07-2021 15:22,1.016465169,POINT (591759.7773310456 4519310.654863404),11,24369.475313050996,256,276293.22449530044,812,1027945.5130394122
-73.911855,40.81966167,24-07-2021 15:22,1.016465169,POINT (591764.4523664984 4519307.752952245),11,24369.475313050996,257,276485.14385232027,814,1005362.3230530291
-73.91180167,40.81963,24-07-2021 15:22,1.018628884,POINT (591768.9934757466 4519304.293140422),11,24369.475313050996,255,274672.6503765907,814,1003583.0852937612
-73.91174333,40.8196,24-07-2021 15:22,1.018628884,POINT (591773.9547939356 4519301.02396266),11,24369.475313050996,254,270380.61818062933,816,1001950.775829069
-73.91168167,40.819565,24-07-2021 15:22,1.016465169,POINT (591779.2029936432 4519297.203220225),11,24369.475313050996,254,275091.66571061994,819,1008016.7269317666
-73.911545,40.8195,24-07-2021 15:22,1.016465169,POINT (591790.8183588577 4519290.130773438),13,33572.56421393797,256,275116.44138837425,824,1017869.2389302229
-73.91147,40.81946833,24-07-2021 15:22,1.014301454,POINT (591797.1869838376 4519286.693675405),15,34829.850002422965,250,271702.378023043,828,1020837.0059852173
-73.91132667,40.81942,24-07-2021 15:22,1.014301454,POINT (591809.3410532617 4519281.478752591),13,21874.061187028554,255,274005.87885201856,831,1016497.1093866505
-73.91125833,40.81940333,24-07-2021 15:22,1.014301454,POINT (591815.1273517091 4519279.699827276),14,20482.754044409736,258,275055.6632631576,831,1015542.3794874357
-73.91118833,40.81938667,24-07-2021 15:22,1.014301454,POINT (591821.0536319362 4519277.923755743),14,20482.754044409736,256,273748.8917449861,833,1008876.9266086784
-73.91112167,40.81937167,24-07-2021 15:22,1.014301454,POINT (591826.6959535676 4519276.3284642),15,21456.99250686073,254,271916.33242247516,834,1010056.8918068558
-73.91106,40.81935667,24-07-2021 15:22,1.012137739,POINT (591831.9174562035 4519274.727948201),14,20613.180438528856,254,271916.33242247516,836,1012727.8374414349
-73.91100833,40.81933667,24-07-2021 15:22,1.012137739,POINT (591836.302528024 4519272.561912157),15,23309.748628535963,251,268493.59786740923,836,1014718.2864134158
-73.91096833,40.819325,24-07-2021 15:22,1.009974024,POINT (591839.6919456369 4519271.308353917),15,23309.748628535963,252,267803.4489686532,839,1017333.7353653082
-73.910935,40.819305,24-07-2021 15:23,1.009974024,POINT (591842.5303539025 4519269.123102713),15,23309.748628535963,253,270692.819792489,841,1028046.4737527836
-73.91079167,40.81925167,24-07-2021 15:23,1.010094231,POINT (591854.6913839639 4519263.353208811),14,23003.767736535377,251,271326.8703988607,841,1020496.390917318
-73.91075667,40.81923833,24-07-2021 15:23,1.010094231,POINT (591857.6614475274 4519261.909033285),15,24178.67852555325,250,267953.58051016385,842,1022295.3937229896
-73.91072333,40.81922833,24-07-2021 15:23,1.010094231,POINT (591860.4869110262 4519260.833888898),15,27584.893139016523,249,266200.18278111395,840,1018777.3272144126
-73.91063,40.8192,24-07-2021 15:23,1.010094231,POINT (591868.3968133399 4519257.78683428),15,24911.443886990986,247,260906.08162836215,846,1017442.0257137739
-73.91051,40.81917,24-07-2021 15:23,1.010094231,POINT (591878.5581936571 4519254.582362664),17,25265.807017098443,250,261376.44386426022,853,1023414.0517443856
-73.91044167,40.81915167,24-07-2021 15:23,1.010094231,POINT (591884.3459786894 4519252.619205628),17,24542.863400723145,252,265820.82541512087,855,1018160.3970699657
-73.91037,40.81913833,24-07-2021 15:23,1.010094231,POINT (591890.4085530178 4519251.213489755),16,21846.295210716038,253,268869.7334660288,857,1018833.4195024644
-73.91030333,40.81912833,24-07-2021 15:23,1.012257945,POINT (591896.0448534313 4519250.173305894),16,21846.295210716038,249,266916.70295404375,860,1020425.2126141296
-73.910185,40.819105,24-07-2021 15:23,1.016585375,POINT (591906.0562133521 4519247.70755039),18,22394.237851369544,252,266755.0187618355,860,1016254.7684767722
-73.91013667,40.81909667,24-07-2021 15:23,1.016585375,POINT (591910.1435407224 4519246.833529556),18,22394.237851369544,254,267331.7002930341,861,1020337.3347753825
-73.909845,40.819065,24-07-2021 15:23,1.007930516,POINT (591934.7847671446 4519243.623798528),19,22178.12267282919,262,270110.41785216966,871,1026759.0623955249
-73.90968,40.81902667,24-07-2021 15:23,1.005766801,POINT (591948.7527044745 4519239.541924256),18,19166.339502022973,261,264754.962826547,870,1008386.7074223222
-73.90949,40.81898333,24-07-2021 15:23,1.005766801,POINT (591964.835914219 4519234.930154651),21,21527.498444772966,261,253670.7408963404,872,1009417.0617501031
-73.9094,40.818955,24-07-2021 15:23,1.005766801,POINT (591972.4650595323 4519231.879716022),22,22094.68990894489,264,254277.82592503456,876,1023470.8139594682
-73.90931,40.81892833,24-07-2021 15:23,1.005766801,POINT (591980.0919180398 4519229.013560047),21,21679.342117423508,262,249678.15772190766,873,1017000.1551759505
-73.90922167,40.818905,24-07-2021 15:23,1.005766801,POINT (591987.5733310457 4519226.516428931),21,21679.342117423508,264,253225.1382920874,874,1015058.5966587361
-73.90913333,40.81888,24-07-2021 15:23,1.003603086,POINT (591995.0579000886 4519223.83393085),21,22091.403807666866,267,251318.06849003254,875,1014268.8087883374
-73.90904667,40.81885667,24-07-2021 15:23,1.003603086,POINT (592002.3984866193 4519221.335061608),20,21866.312254310742,267,249552.81766356278,875,1018997.3024200256
-73.90897333,40.818825,24-07-2021 15:23,1.005766801,POINT (592008.6272793103 4519217.8964008745),20,21866.312254310742,265,253384.7093409923,872,1016750.1345055657
-73.90888167,40.81879,24-07-2021 15:23,1.005766801,POINT (592016.4056733676 4519214.107320074),20,21866.312254310742,265,253747.66260636784,870,1024219.9599614003
-73.908775,40.81886333,24-07-2021 15:23,1.005766801,POINT (592025.3001949304 4519222.359608662),18,20674.752284487968,267,255327.932731189,871,1026717.56911165
-73.908735,40.81893667,24-07-2021 15:23,1.003603086,POINT (592028.5721672454 4519230.543007933),17,20557.97319282233,267,260584.07342711155,869,1017749.2109907888
-73.90869833,40.81901333,24-07-2021 15:23,1.003603086,POINT (592031.5587125453 4519239.091461761),15,19988.588524725463,268,257588.74811534694,871,1016273.670208301
-73.90866167,40.81909333,24-07-2021 15:23,1.003603086,POINT (592034.5397902853 4519248.010676462),14,20303.358218302164,269,256871.89494858493,872,1020606.7253367798
-73.90862667,40.819175,24-07-2021 15:23,1.003603086,POINT (592037.3785587301 4519257.11353428),13,20065.774179860346,267,255483.0221328739,870,1022731.7122155724
-73.90853667,40.81939333,24-07-2021 15:23,0.997111941,POINT (592044.6667106654 4519281.444642299),13,19865.946760174254,266,249448.7388045191,876,1022973.002345617
-73.90851167,40.819455,24-07-2021 15:23,0.997111941,POINT (592046.6897742364 4519288.316822504),13,19865.946760174254,264,247228.84439820226,874,1004436.27473918
-73.90848667,40.81950667,24-07-2021 15:23,1.001439371,POINT (592048.7266593155 4519294.078913673),10,18242.328359029427,265,248495.65641775407,878,1006901.0375721147
-73.90846167,40.81953833,24-07-2021 15:23,1.001439371,POINT (592050.7912065709 4519297.619715946),10,18242.328359029427,265,248495.65641775407,882,1011754.7107553581
